1499,\N,LIBA,41.541401,15.7181
1500,CRV,LIBC,38.9972,17.0802
1501,BRI,LIBD,41.138901,16.760599
1502,FOG,LIBF,41.432899,15.535
1503,TAR,LIBG,40.517502,17.4032
1504,LCC,LIBN,40.239201,18.133301
1505,PSR,LIBP,42.431702,14.1811
1506,BDS,LIBR,40.6576,17.947001
1507,\N,LIBV,40.767799,16.9333
1508,SUF,LICA,38.905399,16.2423
1509,CTA,LICC,37.466801,15.0664
1510,LMP,LICD,35.497898,12.6181
1511,PNL,LICG,36.816502,11.9689
1512,PMO,LICJ,38.175999,13.091
1513,\N,LICP,38.110802,13.3133
1514,REG,LICR,38.071201,15.6516
1515,TPS,LICT,37.9114,12.488
1516,NSY,LICZ,37.401699,14.9224
1517,AHO,LIEA,40.632099,8.29077
1518,DCI,LIED,39.354198,8.97248
1519,CAG,LIEE,39.251499,9.05428
1520,OLB,LIEO,40.898701,9.51763
1521,TTB,LIET,39.9188,9.68298
1522,\N,LIMA,45.086399,7.60337
1523,\N,LIMB,45.542198,9.20333
1524,MXP,LIMC,45.6306,8.72811
1525,BGY,LIME,45.673901,9.70417
1526,TRN,LIMF,45.200802,7.64963
1527,ALL,LIMG,44.050598,8.12743
1528,GOA,LIMJ,44.4133,8.8375
1529,LIN,LIML,45.445099,9.27674
1530,\N,LIMN,45.529598,8.66922
1531,PMF,LIMP,44.824501,10.2964
1532,QPZ,LIMS,44.913101,9.723323
1534,CUF,LIMZ,44.547001,7.62322
1535,AVB,LIPA,46.031898,12.596503
1536,BZO,LIPB,46.460201,11.3264
1537,\N,LIPC,44.224201,12.3072
1538,BLQ,LIPE,44.5354,11.2887
1539,TSF,LIPH,45.648399,12.1944
1540,\N,LIPI,45.978699,13.0493
1541,FRL,LIPK,44.194801,12.0701
1542,\N,LIPL,45.432201,10.2677
1543,\N,LIPN,45.472,10.9279
1544,VBS,LIPO,45.428902,10.3306
1545,TRS,LIPQ,45.827499,13.4722
1546,RMI,LIPR,44.020302,12.6117
1547,\N,LIPS,45.684898,12.0829
1548,VIC,LIPT,45.573399,11.5295
1549,QPA,LIPU,45.395802,11.8479
1550,VRN,LIPX,45.395699,10.8885
1551,VCE,LIPZ,45.505299,12.3519
1552,SAY,LIQS,43.256302,11.255
1553,CIA,LIRA,41.7994,12.5949
1554,\N,LIRE,41.654499,12.4452
1555,FCO,LIRF,41.8002778,12.2388889
1556,\N,LIRG,41.990299,12.7408
1558,EBA,LIRJ,42.7603,10.2394
1559,QLT,LIRL,41.5424,12.909
1560,\N,LIRM,41.060799,14.0819
1561,NAP,LIRN,40.886002,14.2908
1562,PSA,LIRP,43.683899,10.3927
1563,FLR,LIRQ,43.810001,11.2051
1564,GRS,LIRS,42.759701,11.0719
1565,\N,LIRU,41.9519,12.4989
1566,\N,LIRV,42.430199,12.0642
1567,PEG,LIRZ,43.095901,12.5132
1568,\N,LJCE,45.90000153,15.5302
1569,LJU,LJLJ,46.223701,14.4576
1570,MBX,LJMB,46.47990036,15.68610001
1571,POW,LJPZ,45.47340012,13.61499977
1572,\N,LJSG,46.47200012,15.11699963
1573,\N,LKCS,48.94639969,14.42749977
1574,\N,LKCV,49.93970108,15.3817997
1575,\N,LKHK,50.253201,15.8452
1576,\N,LKHV,49.84809875,13.89350033
1577,\N,LKKB,50.12139893,14.54360008
1578,\N,LKKU,49.02939987,17.43969917
1579,KLV,LKKV,50.20299911,12.91499996
1580,\N,LKLN,49.67520142,13.27460003
1581,\N,LKMH,50.54019928,15.00660038
1582,OSR,LKMT,49.69630051,18.11109924
1583,\N,LKNA,49.16579819,16.12490082
1584,PED,LKPD,50.01340103,15.73859978
1585,\N,LKPM,49.7201004,14.10060024
1586,PRV,LKPO,49.42580032,17.40469933
1587,PRG,LKPR,50.1008,14.26
1588,BRQ,LKTB,49.15129852,16.69440079
1589,\N,LKVO,50.216599,14.3958
1590,TLV,LLBG,32.01139832,34.88669968
1591,BEV,LLBS,31.28700066,34.72299957
1592,\N,LLEK,31.83950043,34.82180023
1593,\N,LLES,32.44079971,35.00770187
1594,ETH,LLET,29.56130028,34.96009827
1595,\N,LLEY,30.62170029,35.20330048
1596,HFA,LLHA,32.80939865,35.04309845
1597,\N,LLHS,31.76250076,34.72719955
1598,RPN,LLIB,32.98099899,35.57189941
1599,\N,LLMG,32.59730148,35.22880173
1600,\N,LLMZ,31.32819939,35.3885994
1601,\N,LLNV,31.20829964,35.01229858
1602,VDA,LLOV,29.94029999,34.93579865
1603,\N,LLRD,32.6651001,35.17950058
1604,\N,LLRM,30.77610016,34.66669846
1605,SDV,LLSD,32.11470032,34.78219986
1606,MLA,LMML,35.857498,14.4775
1607,\N,LOAN,47.84329987,16.26009941
1608,\N,LOLW,48.18330002,14.04090023
1609,GRZ,LOWG,46.99110031,15.43959999
1610,INN,LOWI,47.260201,11.344
1611,LNZ,LOWL,48.2332,14.1875
1612,SZG,LOWS,47.79330063,13.00430012
1613,VIE,LOWW,48.11029816,16.56970024
1615,\N,LOXZ,47.202801,14.7442
1616,\N,LPAR,38.883301,-9.0301
1617,SMA,LPAZ,36.97140121,-25.17060089
1618,BGC,LPBG,41.85779953,-6.707129955
1619,\N,LPBJ,38.07889938,-7.932400227
1620,\N,LPBR,41.58710098,-8.445139885
1621,\N,LPCO,40.158758,-8.470815
1622,\N,LPCS,38.72499847,-9.355230331
1623,\N,LPCV,40.264801,-7.47996
1624,\N,LPEV,38.533501,-7.88964
1625,FLW,LPFL,39.45529938,-31.13139915
1626,FAO,LPFR,37.01440048,-7.965909958
1627,GRW,LPGR,39.09220123,-28.02980042
1628,HOR,LPHR,38.51990128,-28.71590042
1629,TER,LPLA,38.76179886,-27.09079933
1630,\N,LPMR,39.8283333,-8.8875
1631,\N,LPMT,38.70389938,-9.035920143
1632,\N,LPOV,40.91590118,-8.6459198
1633,PDL,LPPD,37.74119949,-25.69790077
1634,PIX,LPPI,38.5542984,-28.44129944
1635,\N,LPPM,37.14929962,-8.583959579
1636,OPO,LPPR,41.24810028,-8.681389809
1637,PXO,LPPS,33.07339859,-16.35000038
1638,LIS,LPPT,38.78129959,-9.135919571
1639,SJZ,LPSJ,38.66550064,-28.17580032
1640,\N,LPST,38.83110046,-9.339550018
1641,\N,LPTN,39.475101,-8.36458
1642,VRL,LPVR,41.27429962,-7.720469952
1643,\N,LPVZ,40.7254982,-7.888989925
1645,OMO,LQMO,43.28290176,17.84589958
1646,SJJ,LQSA,43.82460022,18.3314991
1647,ARW,LRAR,46.17660141,21.26199913
1648,BCM,LRBC,46.52190018,26.9102993
1649,BAY,LRBM,47.65840149,23.46999931
1650,BBU,LRBS,44.50320053,26.10210037
1651,CND,LRCK,44.36220169,28.48830032
1652,CLJ,LRCL,46.78519821,23.68619919
1653,CSB,LRCS,45.41999817,22.25329971
1654,CRA,LRCV,44.31809998,23.8885994
1655,IAS,LRIA,47.17850113,27.62059975
1656,OMR,LROD,47.02529907,21.90250015
1657,OTP,LROP,44.5711111,26.085
1658,SBZ,LRSB,45.78559875,24.09129906
1659,SUJ,LRSM,47.70330048,22.88570023
1660,SCV,LRSV,47.6875,26.35409927
1661,TCE,LRTC,45.0625,28.71430016
1662,TGM,LRTM,46.46770096,24.41250038
1663,TSR,LRTR,45.80989838,21.33790016
1664,\N,LSGC,47.08390045,6.792840004
1665,GVA,LSGG,46.23809814,6.108950138
1666,\N,LSGK,46.48749924,7.250830173
1667,SIR,LSGS,46.21960068,7.326759815
1668,\N,LSMA,46.943901,8.28417
1669,\N,LSMD,47.39860153,8.648229599
1670,EML,LSME,47.092444,8.305184
1671,\N,LSMF,47.07889938,9.064829826
1672,\N,LSMM,46.74330139,8.109999657
1673,\N,LSMP,46.8432,6.915060043
1675,LUG,LSZA,46.00429916,8.910579681
1676,BRN,LSZB,46.91410065,7.497149944
1677,\N,LSZG,47.18159866,7.417190075
1678,ZRH,LSZH,47.46469879,8.54916954
1679,ACH,LSZR,47.48500061,9.560770035
1680,SMV,LSZS,46.53409958,9.884110451
1681,\N,LTAB,39.93500137,32.74079895
1682,ESB,LTAC,40.12810135,32.99509811
1683,ANK,LTAD,39.94979858,32.68859863
1684,\N,LTAE,40.07889938,32.56560135
1685,ADA,LTAF,36.98220062,35.28039932
1686,UAB,LTAG,37.0021019,35.42589951
1687,AFY,LTAH,38.72639847,30.60110092
1688,AYT,LTAI,36.898701,30.800501
1689,GZT,LTAJ,36.94720078,37.47869873
1690,\N,LTAK,36.57445526,36.15341949
1691,KYA,LTAN,37.979,32.561901
1692,MLX,LTAO,38.353699,38.253899
1693,MZH,LTAP,40.829399,35.521999
1694,VAS,LTAR,39.813801,36.9035
1695,\N,LTAT,38.43529892,38.0909996
1696,ASR,LTAU,38.770401,35.49539948
1697,\N,LTAV,39.45149994,31.36529922
1698,\N,LTAW,40.30743027,36.36740875
1699,DNZ,LTAY,37.78559875,29.70129967
1701,IST,LTBA,40.97689819,28.81459999
1702,BZI,LTBF,39.61930084,27.9260006
1703,BDM,LTBG,40.31800079,27.97769928
1705,ESK,LTBI,39.78409958,30.58209991
1706,ADB,LTBJ,38.29240036,27.15699959
1707,\N,LTBK,38.31909943,27.15940094
1708,IGL,LTBL,38.51300049,27.01009941
1709,\N,LTBM,37.78512192,30.59001923
1710,\N,LTBN,39.42670059,30.01689911
1712,\N,LTBP,40.68439865,29.3757
1713,\N,LTBQ,40.73500061,30.08329964
1715,DLM,LTBS,36.71310043,28.79249954
1716,\N,LTBT,38.80889893,27.83390045
1718,BXN,LTBV,37.14009857,27.66970062
1719,\N,LTBX,40.99300003,29.21649933
1721,EZS,LTCA,38.60689926,39.29140091
1722,DIY,LTCC,37.89390183,40.20100021
1723,ERC,LTCD,39.71020126,39.52700043
1724,ERZ,LTCE,39.95650101,41.17020035
1726,TZX,LTCG,40.99509811,39.78969955
1728,VAN,LTCI,38.46820068,43.33229828
1729,BAL,LTCJ,37.92900085,41.11660004
1731,\N,LTCL,37.97890091,41.8404007
1732,\N,LTFA,38.51760101,26.97739983
1733,\N,LTFB,37.95069885,27.32900047
1734,BZY,LUBL,47.83810043,27.78149986
1735,KIV,LUKK,46.92770004,28.93099976
1736,OHD,LWOH,41.18,20.7423
1737,SKP,LWSK,41.961601,21.621401
1738,GIB,LXGB,36.15119934,-5.34965992
1739,BEG,LYBE,44.81840134,20.3090992
1740,INI,LYNI,43.337299,21.853701
1741,TGD,LYPG,42.3594017,19.25189972
1742,PRN,BKPR,42.5728,21.035801
1743,TIV,LYTV,42.40470123,18.72330093
1744,\N,LYVR,45.1469,21.3099
1745,BTS,LZIB,48.17020035,17.21269989
1746,KSC,LZKZ,48.6631012,21.24110031
1747,\N,LZMC,48.40200043,17.11840057
1748,PZY,LZPP,48.62519836,17.82839966
1749,SLD,LZSL,48.63779831,19.13409996
1750,\N,LZTN,48.86500168,17.99230003
1751,TAT,LZTT,49.07360077,20.24110031
1753,NCA,MBNC,21.91749954,-71.93959808
1754,PLS,MBPV,21.77359962,-72.26589966
1755,XSC,MBSC,21.51569939,-71.52850342
1756,EPS,MDAB,19.19860077,-69.42980194
1757,BRX,MDBH,18.25149918,-71.12039948
1758,\N,MDCR,17.92900085,-71.64479828
1759,LRM,MDLR,18.45070076,-68.91179657
1760,PUJ,MDPC,18.56739998,-68.36340332
1761,POP,MDPP,19.75790024,-70.56999969
1762,SDQ,MDSD,18.42970085,-69.66889954
1763,\N,MDSI,18.50370026,-69.76170349
1764,STI,MDST,19.40609932,-70.60469818
1765,\N,MGBN,15.47350025,-88.83719635
1766,CBV,MGCB,15.46899986,-90.40670013
1767,GUA,MGGT,14.58329964,-90.52749634
1769,\N,MGRT,14.52099991,-91.69730377
1770,\N,MGSJ,13.93620014,-90.83580017
1771,LCE,MHLC,15.7425,-86.852997
1772,SAP,MHLM,15.45259953,-87.92359924
1773,GJA,MHNJ,16.4454,-85.906601
1774,RTB,MHRO,16.316799,-86.523003
1775,TEA,MHTE,15.7759,-87.4758
1776,TGU,MHTG,14.06089973,-87.21720123
1777,\N,MHTJ,15.9268,-85.938202
1778,OCJ,MKBS,18.4041996,-76.96900177
1779,KIN,MKJP,17.93569946,-76.78749847
1780,MBJ,MKJS,18.50370026,-77.91339874
1781,POT,MKKJ,18.19879913,-76.53450012
1782,KTP,MKTP,17.98859978,-76.82379913
1783,ACA,MMAA,16.75709915,-99.7539978
1784,NTR,MMAN,25.86560059,-100.2369995
1785,AGU,MMAS,21.705601,-102.318001
1786,HUX,MMBT,15.77530003,-96.26260376
1787,CVJ,MMCB,18.83480072,-99.26129913
1788,\N,MMCC,29.33289909,-101.098999
1789,CME,MMCE,18.65369987,-91.7990036
1790,\N,MMCG,30.3973999,-107.875
1791,\N,MMCH,17.573799,-99.514297
1792,CUL,MMCL,24.76449966,-107.4749985
1793,CTM,MMCM,18.50469971,-88.32679749
1794,CEN,MMCN,27.39259911,-109.8330002
1795,CPE,MMCP,19.81679916,-90.50029755
1796,CJS,MMCS,31.63610077,-106.4290009
1797,CUU,MMCU,28.70289993,-105.9649963
1798,CVM,MMCV,23.70330048,-98.95649719
1800,CZM,MMCZ,20.5223999,-86.92559814
1801,DGO,MMDO,24.12420082,-104.5279999
1802,TPQ,MMEP,21.41950035,-104.8430023
1803,ESE,MMES,31.79529953,-116.6029968
1804,GDL,MMGL,20.52179909,-103.310997
1805,GYM,MMGM,27.96899986,-110.9250031
1806,TCN,MMHC,18.49720001,-97.41989899
1807,HMO,MMHO,29.09589958,-111.0479965
1808,CLQ,MMIA,19.27700043,-103.5770035
1809,ISJ,MMIM,21.24500084,-86.73999786
1810,SLW,MMIO,25.54949951,-100.9290009
1811,\N,MMIT,16.44930077,-95.09369659
1813,LZC,MMLC,18.00169945,-102.2210007
1814,LMM,MMLM,25.68519974,-109.0810013
1815,BJX,MMLO,20.99349976,-101.4810028
1816,LAP,MMLP,24.0727005,-110.3619995
1817,LTO,MMLT,25.98920059,-111.3479996
1818,MAM,MMMA,25.76989937,-97.52529907
1819,MID,MMMD,20.93700027,-89.65769959
1820,MXL,MMML,32.63059998,-115.2419968
1821,MLM,MMMM,19.84989929,-101.0250015
1822,MTT,MMMT,18.10339928,-94.58070374
1823,LOV,MMMV,26.95569992,-101.4700012
1824,MEX,MMMX,19.4363,-99.072098
1825,MTY,MMMY,25.7784996,-100.1070023
1826,MZT,MMMZ,23.16139984,-106.2659988
1827,NOG,MMNG,31.22610092,-110.9759979
1828,NLD,MMNL,27.44389915,-99.57050323
1829,OAX,MMOX,16.99990082,-96.72660065
1830,PAZ,MMPA,20.60269928,-97.46080017
1831,PBC,MMPB,19.15810013,-98.37139893
1832,PCA,MMPC,20.07740021,-98.78250122
1833,PPE,MMPE,31.356202,-113.525677
1834,PDS,MMPG,28.62739944,-100.5350037
1835,UPN,MMPN,19.39669991,-102.0390015
1836,PVR,MMPR,20.68009949,-105.2539978
1837,PXM,MMPS,15.87689972,-97.0891037
1838,QRO,MMQT,20.61730003,-100.185997
1839,REX,MMRX,26.00889969,-98.22850037
1840,SJD,MMSD,23.15180016,-109.7210007
1841,SFH,MMSF,30.93020058,-114.8089981
1842,SLP,MMSP,22.25429916,-100.9309998
1843,TXA,MMTA,19.537992,-98.173492
1844,\N,MMTB,16.73990059,-93.1733017
1845,TRC,MMTC,25.56830025,-103.4110031
1846,TGZ,MMTG,16.56360054,-93.02249908
1847,TIJ,MMTJ,32.54109955,-116.9700012
1848,TAM,MMTM,22.29640007,-97.86589813
1849,TSL,MMTN,22.03829956,-98.8065033
1850,TLC,MMTO,19.33709908,-99.56600189
1851,TAP,MMTP,14.79430008,-92.37000275
1852,CUN,MMUN,21.03650093,-86.87709808
1853,VSA,MMVA,17.99699974,-92.81739807
1854,VER,MMVR,19.14590073,-96.18730164
1855,ZCL,MMZC,22.89710045,-102.6869965
1856,ZIH,MMZH,17.60160065,-101.4609985
1857,ZMM,MMZM,20.04500008,-102.276001
1858,ZLO,MMZO,19.14480019,-104.5589981
1859,\N,MMZP,20.747922,-103.461709
1860,BEF,MNBL,11.99100018,-83.77410126
1861,\N,MNBR,12.18999958,-86.35389709
1862,\N,MNLN,12.42920017,-86.90280151
1863,MGA,MNMG,12.14150047,-86.16819763
1864,PUZ,MNPC,14.0472002,-83.38670349
1865,BOC,MPBO,9.340849876,-82.25080109
1866,CHX,MPCH,9.458640099,-82.51679993
1867,DAV,MPDA,8.390999794,-82.43499756
1868,BLB,MPHO,8.91479,-79.599602
1869,PAC,MPMG,8.973340034,-79.55560303
1870,\N,MPSA,8.085599899,-80.94529724
1871,PTY,MPTO,9.071359634,-79.38349915
1872,\N,MRBA,9.163949,-83.330171
1874,OTR,MRCC,8.601559639,-82.96859741
1875,\N,MRCH,9.981410027,-84.77269745
1877,\N,MREC,10.20199966,-83.47219849
1878,\N,MRFI,8.916350365,-83.50730133
1879,GLF,MRGF,8.654009819,-83.18219757
1880,\N,MRGP,10.21720028,-83.79699707
1881,LIR,MRLB,10.59329987,-85.54440308
1882,\N,MRLC,11.03530025,-84.70610046
1883,LIO,MRLM,9.957960129,-83.02200317
1884,NOB,MRNS,9.976490021,-85.65299988
1885,SJO,MROC,9.993860245,-84.20880127
1886,\N,MRPD,9.732170105,-82.98320007
1887,PMZ,MRPM,8.951029778,-83.46859741
1889,XQP,MRQP,9.443160057,-84.12979889
1890,\N,MRSG,10.28829956,-83.71350098
1891,\N,MRSV,8.826109886,-82.95890045
1892,SAL,MSLP,13.4409,-89.055702
1893,\N,MSSS,13.69950008,-89.11990356
1894,\N,MTCA,18.27109909,-73.78829956
1895,CAP,MTCH,19.7329998,-72.19470215
1896,\N,MTJA,18.24110031,-72.51850128
1897,PAP,MTPP,18.57999992,-72.29250336
1898,BCA,MUBA,20.36529922,-74.5062027
1899,BYM,MUBY,20.39640045,-76.62139893
1900,AVI,MUCA,22.02709961,-78.78959656
1901,CCC,MUCC,22.46100044,-78.32839966
1902,CFG,MUCF,22.14999962,-80.41419983
1903,CYO,MUCL,21.61650085,-81.54599762
1904,CMW,MUCM,21.42029953,-77.84750366
1905,SCU,MUCU,19.96980095,-75.83540344
1906,\N,MUFL,21.49970055,-78.20279694
1907,\N,MUGM,19.90649986,-75.20709991
1908,GAO,MUGT,20.08530045,-75.15830231
1909,HAV,MUHA,22.98920059,-82.40910339
1910,HOG,MUHG,20.78560066,-76.31510162
1911,LCL,MULM,22.33609962,-83.64189911
1912,MOA,MUMO,20.65390015,-74.92220306
1913,MZO,MUMZ,20.28809929,-77.08920288
1914,GER,MUNG,21.83469963,-82.78379822
1915,UPB,MUPB,23.03280067,-82.57939911
1916,\N,MUPR,22.42140007,-83.67839813
1917,\N,MUSA,22.87150002,-82.50930023
1918,SNU,MUSC,22.49220085,-79.94360352
1919,\N,MUSL,21.50945591,-77.02059746
1920,\N,MUSN,21.64249992,-82.95510101
1921,\N,MUSS,21.9704,-79.442703
1923,VRA,MUVR,23.03440094,-81.43530273
1924,VTU,MUVT,20.98760033,-76.93579865
1925,CYB,MWCB,19.68700027,-79.88279724
1926,GCM,MWCR,19.2928009,-81.35769653
1927,\N,MYAB,24.28770065,-77.68460083
1928,ASD,MYAF,24.69790077,-77.79560089
1930,MHH,MYAM,26.51140022,-77.08350372
1931,SAQ,MYAN,25.05380058,-78.0490036
1932,AXP,MYAP,22.44179916,-73.97090149
1933,\N,MYAS,26.00460052,-77.39550018
1934,TCB,MYAT,26.74530029,-77.39129639
1935,CCZ,MYBC,25.41710091,-77.88089752
1936,\N,MYBG,25.73830032,-77.84010315
1937,BIM,MYBS,25.69989967,-79.26470184
1941,GGT,MYEF,23.56259918,-75.87799835
1942,\N,MYEG,23.4666996,-75.78170013
1943,ELH,MYEH,25.47489929,-76.6835022
1944,GHB,MYEM,25.28470039,-76.33100128
1945,\N,MYEN,24.59429932,-76.82019806
1946,RSD,MYER,24.89507873,-76.17688179
1947,\N,MYES,24.16909981,-76.43910217
1948,FPO,MYGF,26.55870056,-78.69560242
1949,IGA,MYIG,20.97500038,-73.66690063
1950,LGI,MYLD,23.17900085,-75.09359741
1951,SML,MYLS,23.5823168,-75.26862144
1952,MYG,MYMM,22.37949944,-73.0134964
1953,NAS,MYNN,25.03899956,-77.46620178
1954,\N,MYRD,22.18180084,-75.72949982
1955,\N,MYRP,23.68440056,-74.8361969
1956,ZSA,MYSM,24.06329918,-74.52400208
1957,BZE,MZBZ,17.53910065,-88.30819702
1958,AIT,NCAI,-18.83090019,-159.7640076
1959,RAR,NCRG,-21.20269966,-159.8059998
1960,NAN,NFFN,-17.7553997,177.4429932
1961,SUV,NFNA,-18.04330063,178.5590057
1963,TBU,NFTF,-21.24119949,-175.1499939
1964,VAV,NFTV,-18.58530045,-173.9620056
1965,TRW,NGTA,1.381639957,173.1470032
1966,TBF,NGTE,-1.224470019,174.776001
1968,WLS,NLWW,-13.23830032,-176.1990051
1969,APW,NSFA,-13.82999992,-172.0079956
1970,PPG,NSTU,-14.33100033,-170.7100067
1971,RUR,NTAR,-22.4340992,-151.3609924
1972,TUB,NTAT,-23.36540031,-149.5240021
1973,AAA,NTGA,-17.3526001,-145.5099945
1974,\N,NTGB,-15.81989956,-140.8869934
1975,TIH,NTGC,-15.1196003,-148.2310028
1976,REA,NTGE,-18.46590042,-136.4400024
1977,FAV,NTGF,-16.05410004,-145.6569977
1978,XMH,NTGI,-14.4368,-146.0700073
1979,GMR,NTGJ,-23.07990074,-134.8899994
1980,KKR,NTGK,-15.66329956,-146.8849945
1981,MKP,NTGM,-16.58390045,-143.6580048
1982,PKP,NTGP,-14.80949974,-138.8130035
1983,TKP,NTGT,-14.70950031,-145.2460022
1984,AXR,NTGU,-15.2482996,-146.6170044
1985,MVT,NTGV,-14.86810017,-148.7169952
1986,TKX,NTKR,-14.45580006,-145.0249939
1987,NHV,NTMD,-8.795599937,-140.2290039
1989,BOB,NTTB,-16.44440079,-151.7510071
1990,RGI,NTTG,-14.95429993,-147.6609955
1991,HUH,NTTH,-16.68720055,-151.0220032
1992,MOZ,NTTM,-17.48999977,-149.7619934
1993,HOI,NTTO,-18.07480049,-140.9459991
1994,MAU,NTTP,-16.42650032,-152.2440033
1995,RFP,NTTR,-16.7229,-151.466003
1997,VLI,NVVV,-17.69930077,168.3200073
1998,KNQ,NWWD,-21.05430031,164.8370056
1999,KOC,NWWK,-20.54630089,164.2559967
2000,LIF,NWWL,-20.77479935,167.2400055
2001,GEA,NWWM,-22.25830078,166.4730072
2002,MEE,NWWR,-21.4817009,168.0379944
2003,TOU,NWWU,-20.79000092,165.2590027
2004,UVE,NWWV,-20.6406002,166.572998
2005,NOU,NWWW,-22.01460075,166.2129974
2006,AKL,NZAA,-37.0080986,174.7920074
2007,TUO,NZAP,-38.73970032,176.0839996
2008,AMZ,NZAR,-37.02970123,174.9730072
2009,CHC,NZCH,-43.48939896,172.5319977
2010,CHT,NZCI,-43.81000137,-176.4570007
2011,DUD,NZDN,-45.92810059,170.197998
2012,GIS,NZGS,-38.66329956,177.9779968
2013,\N,NZGT,-43.90670013,170.128006
2014,HKK,NZHK,-42.71360016,170.9850006
2015,HLZ,NZHN,-37.86669922,175.3320007
2016,\N,NZHS,-39.646702,176.766998
2017,KKE,NZKK,-35.26279831,173.9120026
2018,KAT,NZKT,-35.06999969,173.2850037
2019,ALR,NZLX,-45.21170044,169.3730011
2020,MON,NZMC,-43.76499939,170.1329956
2021,TEU,NZMO,-45.53310013,167.6499939
2022,MRO,NZMS,-40.97330093,175.6340027
2023,NPL,NZNP,-39.00859833,174.1790009
2024,NSN,NZNS,-41.2983017,173.220993
2025,IVC,NZNV,-46.41239929,168.3130035
2026,\N,NZOH,-40.20600128,175.3880005
2027,OAM,NZOU,-44.97000122,171.0820007
2028,PMR,NZPM,-40.3205986,175.6170044
2029,PPQ,NZPP,-40.90470123,174.9889984
2030,ZQN,NZQN,-45.02109909,168.7389984
2031,ROT,NZRO,-38.10919952,176.3170013
2032,\N,NZRU,-39.44639969,175.6580048
2033,\N,NZSP,-90,0
2034,TRG,NZTG,-37.6719017,176.1959991
2035,TIU,NZTU,-44.30279922,171.2250061
2036,\N,NZUK,-44.23500061,170.1179962
2037,BHE,NZWB,-41.5182991,173.8699951
2038,\N,NZWD,-77.86740112,167.0570068
2039,WKA,NZWF,-44.72219849,169.2460022
2040,\N,NZWG,-43.55110168,172.5529938
2041,WHK,NZWK,-37.92060089,176.9140015
2042,WLG,NZWN,-41.32720184,174.8049927
2043,\N,NZWO,-39.00690079,177.4069977
2044,\N,NZWP,-36.78779984,174.6300049
2045,WRE,NZWR,-35.7682991,174.3650055
2046,WSZ,NZWS,-41.73809814,171.5809937
2047,WAG,NZWU,-39.96220016,175.0249939
2048,HEA,OAHR,34.20999908,62.22829819
2049,JAA,OAJL,34.39979935,70.49859619
2050,KBL,OAKB,34.5658989,69.21230316
2051,KDH,OAKN,31.50580025,65.84780121
2052,MMZ,OAMN,35.93080139,64.7609024
2053,MZR,OAMS,36.70690155,67.20970154
2054,\N,OASD,33.3913002,62.26100159
2055,\N,OASG,36.75080109,65.91320038
2056,UND,OAUZ,36.6651001,68.91079712
2057,BAH,OBBI,26.27079964,50.63359833
2058,\N,OBBS,25.91839981,50.59059906
2059,AHB,OEAB,18.24040031,42.65660095
2060,HOF,OEAH,25.2852993,49.48519897
2061,ABT,OEBA,20.29610062,41.63430023
2062,BHH,OEBH,19.9843998,42.6208992
2063,\N,OEBQ,25.91130066,49.59120178
2064,DMM,OEDF,26.47120094,49.79790115
2065,DHA,OEDR,26.26539993,50.15200043
2066,GIZ,OEGN,16.90110016,42.58580017
2067,ELQ,OEGS,26.30279922,43.7743988
2068,URY,OEGT,31.412413,37.278898
2069,HAS,OEHL,27.437901,41.686298
2070,\N,OEJB,27.03899956,49.40510178
2071,\N,OEJF,21.34810066,39.17300034
2072,JED,OEJN,21.6796,39.156502
2073,HBT,OEKK,27.9009,45.528198
2074,MED,OEMA,24.55340004,39.70510101
2075,EAM,OENG,17.6114006,44.4192009
2076,AQI,OEPA,28.335199,46.125099
2077,\N,OEPC,25.17449951,47.48839951
2078,\N,OEPF,24.71030045,44.96450043
2079,\N,OEPJ,24.1072998,41.0359993
2080,\N,OERB,22.70260048,39.06980133
2081,RAH,OERF,29.62639999,43.49060059
2082,RUH,OERK,24.95759964,46.69879913
2083,\N,OERM,28.07959938,48.61100006
2084,RAE,OERR,30.90660095,41.13819885
2085,\N,OERT,26.72310066,50.03079987
2086,SHW,OESH,17.46689987,47.12139893
2088,SLF,OESL,20.4647007,45.61959839
2089,TUU,OETB,28.3654,36.6189
2090,TIF,OETF,21.483001,40.543442
2091,\N,OETH,25.21299934,46.64099884
2092,\N,OETN,27.86779976,48.76910019
2093,TUI,OETR,31.692188,38.731544
2095,EJH,OEWJ,26.19860077,36.47639847
2096,YNB,OEYN,24.144199,38.0634
2097,ABD,OIAA,30.37109947,48.22829819
2098,\N,OIAD,32.434399,48.397598
2099,\N,OIAG,30.7444,49.6772
2100,\N,OIAH,30.33760071,50.82799912
2101,QMJ,OIAI,32.00239944,49.270401
2102,\N,OIAJ,30.83519936,49.53490067
2103,MRX,OIAM,30.55620003,49.15190125
2104,AWZ,OIAW,31.33740044,48.76200104
2105,\N,OIBA,25.8757,55.03300095
2106,BUZ,OIBB,28.94479942,50.83459854
2107,\N,OIBH,27.21269989,54.3185997
2108,\N,OIBI,27.4814,52.615501
2109,KIH,OIBK,26.52619934,53.98020172
2110,BDH,OIBL,26.53199959,54.82479858
2111,\N,OIBQ,29.26029968,50.32389832
2112,\N,OIBS,25.90889931,54.53939819
2113,\N,OIBV,26.81030083,53.35630035
2114,KSH,OICC,34.34590149,47.15810013
2117,SDG,OICS,35.2458992,47.00920105
2118,\N,OIFE,32.92890167,51.56110001
2119,\N,OIFH,32.56700134,51.6916008
